capture,condition,channel,window_start_sec,quality_score,quality_gate,quality_state,alpha_drive,beta_gamma_drive,rms_beta_activity,band_driven_density,spectral_register,alpha_stability,rms_band_velocity,band_note_probability,valid,rms_uV,alpha_beta_ratio,beta_over_alpha_beta,theta_alpha_ratio,slow_power,fast_power,dominant_band
20260528-145635_s01_20260528_ear_eeg_ch1_only_04_blink_artifact_30s,s01_20260528_ear_eeg_ch1_only_04_blink_artifact_30s,0,2.56,0.5755907179455696,0.35,artifact_suspected,0.29684482891019187,0.5999515523034855,0.24341881339811758,0.20271004637615278,0.6388266545424062,0.3033426372321184,0.49178826024123157,0.3121680371009222,True,58.83565408861817,0.3278732559849439,0.7530839223365184,0.5767647575480758,0.3022826855488237,0.683273200551225,gamma
20260528-145635_s01_20260528_ear_eeg_ch1_only_04_blink_artifact_30s,s01_20260528_ear_eeg_ch1_only_04_blink_artifact_30s,0,2.816,0.55,0.35,artifact_suspected,0.2678087777353348,0.5984261847890185,0.21603525992713124,0.18009790885637522,0.6558079112963291,0.31970125514973746,0.46964849626130717,0.2940783270851002,True,54.87566325452846,0.2133879631968516,0.8241387176372945,0.5308844445700837,0.33339125610320536,0.654411358795491,gamma
20260528-145635_s01_20260528_ear_eeg_ch1_only_04_blink_artifact_30s,s01_20260528_ear_eeg_ch1_only_04_blink_artifact_30s,0,3.072,0.7281680136875616,0.75,usable_with_caution,0.2762432550464087,0.6016598548659216,0.22425223223255597,0.18732312766494855,0.6494921541298252,0.31460339884823424,0.47525970177420906,0.29985850213195886,True,49.48155731197655,0.4346223236847962,0.6970475667923922,0.6308981408868365,0.38869116758227795,0.5793011366711317,gamma
20260528-145635_s01_20260528_ear_eeg_ch1_only_04_blink_artifact_30s,s01_20260528_ear_eeg_ch1_only_04_blink_artifact_30s,0,3.328,0.921082358038618,1.0,clean,0.2626677781162336,0.6234894935106892,0.24523972531219643,0.21628176927825424,0.6536928105409836,0.2836726352910113,0.48839204330212155,0.3230254154226034,True,40.69131907743411,0.2815235044032977,0.7803212321577383,0.3504010036653096,0.3670751214663359,0.5882374183172253,gamma
20260528-145635_s01_20260528_ear_eeg_ch1_only_04_blink_artifact_30s,s01_20260528_ear_eeg_ch1_only_04_blink_artifact_30s,0,3.584,0.9210363140855242,1.0,clean,0.2535744386890084,0.636960738272615,0.25535373207501466,0.2337438403814543,0.6541332357173066,0.26274240605242294,0.494174070709375,0.33699507230516346,True,37.586654154955994,0.28995450891595775,0.7752211361585686,0.4800839630284695,0.41860593016520375,0.5390055508147349,delta
20260528-145635_s01_20260528_ear_eeg_ch1_only_04_blink_artifact_30s,s01_20260528_ear_eeg_ch1_only_04_blink_artifact_30s,0,3.84,0.9401186788957188,1.0,clean,0.2703022990446681,0.6259640966509054,0.25582283457429733,0.23435944481607246,0.6403248107068138,0.2644402932521184,0.4956083804975849,0.337487555852858,True,37.9417687150077,0.4777026277284906,0.6767261431547493,0.5126321519558339,0.5350685598591401,0.4227298882666042,delta
20260528-145635_s01_20260528_ear_eeg_ch1_only_04_blink_artifact_30s,s01_20260528_ear_eeg_ch1_only_04_blink_artifact_30s,0,4.096,1.0,1.0,clean,0.2799152357407725,0.6138157542611162,0.2533959417408725,0.23255387989057433,0.6202280858570138,0.2636622891623259,0.4964557438018376,0.3360431039124595,True,38.671621733611794,0.4500239149883402,0.6896437980482524,0.8242471699251034,0.6170529626761975,0.3362401613303554,delta
20260528-145635_s01_20260528_ear_eeg_ch1_only_04_blink_artifact_30s,s01_20260528_ear_eeg_ch1_only_04_blink_artifact_30s,0,4.352,1.0,1.0,clean,0.2833199165849278,0.6125918166280603,0.25633470241970363,0.23300286330033834,0.6160642186817514,0.2600535241140621,0.5004343056640393,0.3364022906402707,True,41.65606353134932,0.4166340723682821,0.7058985940659773,2.3874110043468866,0.574953661016192,0.39331924849027056,delta
20260528-145635_s01_20260528_ear_eeg_ch1_only_04_blink_artifact_30s,s01_20260528_ear_eeg_ch1_only_04_blink_artifact_30s,0,4.608,1.0,1.0,clean,0.28553698891454576,0.6181927725065909,0.26566277207383115,0.24007009374087207,0.6150484961338724,0.2562599336406037,0.5069158814413627,0.34205607499269775,True,42.93918979174595,0.41354287888679175,0.7074422820334052,2.0149975194454792,0.45752541375555117,0.5070502638727272,gamma
20260528-145635_s01_20260528_ear_eeg_ch1_only_04_blink_artifact_30s,s01_20260528_ear_eeg_ch1_only_04_blink_artifact_30s,0,4.864,1.0,1.0,clean,0.2646620545255201,0.6433885597150811,0.2769096563429624,0.250943556207087,0.6333289908627352,0.23467024242670684,0.5140367849270056,0.35075484496566967,True,44.12601413102638,0.24775107783346775,0.8014419043633981,1.8286478912472806,0.4081371917281929,0.5713144986533172,gamma
20260528-145635_s01_20260528_ear_eeg_ch1_only_04_blink_artifact_30s,s01_20260528_ear_eeg_ch1_only_04_blink_artifact_30s,0,5.12,1.0,1.0,clean,0.24570868713695837,0.6666317220375502,0.28856537615195765,0.260934262957757,0.6500849209791149,0.2145806783274808,0.5218846781498683,0.3587474103662056,True,46.32388522090633,0.22803308299216732,0.814310309582979,1.6389060341431023,0.3868251578336281,0.5955035911691677,gamma
20260528-145635_s01_20260528_ear_eeg_ch1_only_04_blink_artifact_30s,s01_20260528_ear_eeg_ch1_only_04_blink_artifact_30s,0,5.376,1.0,1.0,clean,0.2389065430385072,0.6769765873294656,0.29395956145140195,0.2657672223244472,0.6580852990751906,0.20642246589429708,0.5251948091252576,0.3626137778595578,True,44.18745055155414,0.2777371500971926,0.7826335799298447,1.8352404969450464,0.40972119203518276,0.5687077474217701,gamma
20260528-145635_s01_20260528_ear_eeg_ch1_only_04_blink_artifact_30s,s01_20260528_ear_eeg_ch1_only_04_blink_artifact_30s,0,5.632,1.0,1.0,clean,0.23374785709270518,0.6801883897473464,0.2937460783035677,0.26904748049946076,0.6586033200574312,0.20152550029823355,0.5243508107892186,0.3652379843995686,True,40.73184871320144,0.2778115986193563,0.7825879817286511,0.9516879883194803,0.4438127625233361,0.5252028086876308,delta
20260528-145635_s01_20260528_ear_eeg_ch1_only_04_blink_artifact_30s,s01_20260528_ear_eeg_ch1_only_04_blink_artifact_30s,0,5.888,1.0,1.0,clean,0.221143893392188,0.6884311861752418,0.2929976697325002,0.2686820808953617,0.6621938338799482,0.19040166865287023,0.5247939137583253,0.3649456647162894,True,43.24595756455104,0.22134621279547123,0.8187686583160354,2.1302755432564053,0.4989750838055613,0.48304723980804876,delta
20260528-145635_s01_20260528_ear_eeg_ch1_only_04_blink_artifact_30s,s01_20260528_ear_eeg_ch1_only_04_blink_artifact_30s,0,6.144,1.0,1.0,clean,0.23317771609320204,0.6771025872409763,0.2947075591678522,0.26508047233501975,0.6538133506996429,0.19618020322165058,0.5286552971428474,0.3620643778680158,True,47.6564167453924,0.37227826351277016,0.7287151786764848,1.6227829962754858,0.525401750825121,0.44860128986367465,delta
20260528-145635_s01_20260528_ear_eeg_ch1_only_04_blink_artifact_30s,s01_20260528_ear_eeg_ch1_only_04_blink_artifact_30s,0,6.4,1.0,1.0,clean,0.24230276651064575,0.6709155603869948,0.30193196527598143,0.2674545744630942,0.6507759496052088,0.19932941163471596,0.5355436180184202,0.3639636595704754,True,50.31713613251828,0.3721162155486498,0.7288012404924651,1.2068788541177227,0.4608790515307688,0.5065143323856398,delta
20260528-145635_s01_20260528_ear_eeg_ch1_only_04_blink_artifact_30s,s01_20260528_ear_eeg_ch1_only_04_blink_artifact_30s,0,6.656,1.0,1.0,clean,0.2629424994692606,0.6551558759390155,0.30366079665383516,0.26505182844731456,0.6366400331947235,0.2127145845175192,0.5378690924042447,0.3620414627578517,True,48.24481019690023,0.4887635286263259,0.6716983461530005,0.957687748390555,0.4803502123301415,0.4823074469662736,delta
20260528-145635_s01_20260528_ear_eeg_ch1_only_04_blink_artifact_30s,s01_20260528_ear_eeg_ch1_only_04_blink_artifact_30s,0,6.912,1.0,1.0,clean,0.29113573887981226,0.6306090779995965,0.30154409617408917,0.25889158661038586,0.6170794116723702,0.23333639775978987,0.5379531083468785,0.3571132692883087,True,47.65842296461618,0.6139818091087769,0.6195856696450798,1.266706419681582,0.5276454485292783,0.42685648185592845,delta
20260528-145635_s01_20260528_ear_eeg_ch1_only_04_blink_artifact_30s,s01_20260528_ear_eeg_ch1_only_04_blink_artifact_30s,0,7.168,1.0,1.0,clean,0.31148048179395643,0.6124121420102782,0.2995919257168979,0.2539539183966381,0.6023473340486685,0.2482521327617988,0.5378816721706159,0.35316313471731053,True,47.745956897764025,0.6023214459393785,0.6240944989694308,1.362294572972233,0.5353375198851668,0.4203838450825619,delta
20260528-145635_s01_20260528_ear_eeg_ch1_only_04_blink_artifact_30s,s01_20260528_ear_eeg_ch1_only_04_blink_artifact_30s,0,7.424,1.0,1.0,clean,0.318515884111664,0.6082052415754818,0.300470643172059,0.25347486364237903,0.6012965927402998,0.25247480601001027,0.5385179037944783,0.35277989091390327,True,47.65557916083414,0.5169779983113579,0.6592053418731545,0.990927010704616,0.48828627455983115,0.4742957703157945,delta
20260528-145635_s01_20260528_ear_eeg_ch1_only_04_blink_artifact_30s,s01_20260528_ear_eeg_ch1_only_04_blink_artifact_30s,0,7.68,1.0,1.0,clean,0.3317614706161259,0.5978960722521102,0.29881022537147883,0.25064399330493486,0.595450623830142,0.26199225014195526,0.5373859429796404,0.35051519464394787,True,46.55451818204398,0.5966937655203943,0.6262941721107732,0.793917472408559,0.5064187457091675,0.45192714579098764,delta
20260528-145635_s01_20260528_ear_eeg_ch1_only_04_blink_artifact_30s,s01_20260528_ear_eeg_ch1_only_04_blink_artifact_30s,0,7.936,0.9990342502994143,1.0,clean,0.35069217770603983,0.5795990404842396,0.2943155573413715,0.24430259915008498,0.5832048427802491,0.27556325810569454,0.535353353292461,0.345442079320068,True,46.594202275147495,0.69675412396486,0.5893605831672276,0.5275085327843583,0.5661298813001402,0.386515957811029,delta
20260528-145635_s01_20260528_ear_eeg_ch1_only_04_blink_artifact_30s,s01_20260528_ear_eeg_ch1_only_04_blink_artifact_30s,0,8.192,0.98668154708514,1.0,clean,0.37834883296890215,0.5556623492753351,0.2864673480363842,0.23694865720785158,0.5681529822250462,0.29850498607511167,0.5292400442866487,0.3395589257662812,True,41.9040534544586,0.8724075626899443,0.5340717586911744,0.5939565161594855,0.5498908732143815,0.3881997995932699,delta
20260528-145635_s01_20260528_ear_eeg_ch1_only_04_blink_artifact_30s,s01_20260528_ear_eeg_ch1_only_04_blink_artifact_30s,0,8.448,0.9030431920600634,1.0,clean,0.3706501918252996,0.5628835804358652,0.28273854831570117,0.23877350607584585,0.5725961207020835,0.2952381718457744,0.5240909832633774,0.34101880486067665,True,39.55379950728738,0.5296862264106699,0.6537288384553125,0.6174453302183126,0.48418209952196467,0.46941716105628134,delta
20260528-145635_s01_20260528_ear_eeg_ch1_only_04_blink_artifact_30s,s01_20260528_ear_eeg_ch1_only_04_blink_artifact_30s,0,8.704,0.9019402736673414,1.0,clean,0.40047492277041874,0.5440354321327343,0.2838320929809861,0.23686970215649603,0.5632545856610832,0.318039204429068,0.5238276583709606,0.3394957617251968,True,43.44261364973508,0.9798839988319361,0.5050800958956315,0.6190090431025137,0.44863048331617417,0.48742027857681974,gamma
20260528-145635_s01_20260528_ear_eeg_ch1_only_04_blink_artifact_30s,s01_20260528_ear_eeg_ch1_only_04_blink_artifact_30s,0,8.96,0.9133387462493648,1.0,clean,0.3914798101268572,0.549297083992069,0.2862953573575396,0.2386657065400259,0.5656325216595576,0.3094119206166066,0.5267550939705872,0.34093256523202065,True,47.086802002856956,0.5698470972234667,0.6370047132366624,0.5727262029581286,0.5182897357735062,0.4349243542857921,delta
20260528-145635_s01_20260528_ear_eeg_ch1_only_04_blink_artifact_30s,s01_20260528_ear_eeg_ch1_only_04_blink_artifact_30s,0,9.216,1.0,1.0,clean,0.3949388288042134,0.535499658122422,0.27281896494226016,0.22592066377448272,0.5502913850556832,0.31388066779504803,0.5198590394235914,0.3307365310195861,True,41.821144796927406,0.683196747059266,0.5941076120404366,1.2378715754545275,0.7188325302375344,0.2420966468941127,delta
20260528-145635_s01_20260528_ear_eeg_ch1_only_04_blink_artifact_30s,s01_20260528_ear_eeg_ch1_only_04_blink_artifact_30s,0,9.472,1.0,1.0,clean,0.3868072399600471,0.5328817214675368,0.25736246316373984,0.21433260314904232,0.5432720953313437,0.3110124542021497,0.509919870471493,0.32146608251923375,True,37.55358602969276,0.5650853464490504,0.638942791366014,1.5908672843079532,0.7459909474013795,0.22784284971262886,delta
20260528-145635_s01_20260528_ear_eeg_ch1_only_04_blink_artifact_30s,s01_20260528_ear_eeg_ch1_only_04_blink_artifact_30s,0,9.728,1.0,1.0,clean,0.38915531647294255,0.5222721612123395,0.24348501343851972,0.20240305548120016,0.5324861014452488,0.31474949273477554,0.5015423214597642,0.3119224443849601,True,37.40066621446829,0.6572504241520711,0.6034091078887615,0.9360398140002532,0.7847407482177506,0.18718629031743653,delta
20260528-145635_s01_20260528_ear_eeg_ch1_only_04_blink_artifact_30s,s01_20260528_ear_eeg_ch1_only_04_blink_artifact_30s,0,9.984,1.0,1.0,clean,0.38151857146812423,0.523659618676369,0.24147021699591636,0.19994556672270616,0.534269016606586,0.30780193014679147,0.501900714880347,0.3099564533781649,True,42.767760735191764,0.5560219538984893,0.6426644543693147,0.693936635158189,0.7261136288190205,0.24184523686026105,delta
20260528-145635_s01_20260528_ear_eeg_ch1_only_04_blink_artifact_30s,s01_20260528_ear_eeg_ch1_only_04_blink_artifact_30s,0,10.24,1.0,1.0,clean,0.36000418756810637,0.539650615299067,0.2459260557039534,0.2046249743831299,0.5452372542787299,0.2895444012481348,0.5060227484684399,0.3136999795065039,True,45.22659434394044,0.4121806616447529,0.7081246947718499,0.7556680981871035,0.6642107136921582,0.30689121274655884,delta
20260528-145635_s01_20260528_ear_eeg_ch1_only_04_blink_artifact_30s,s01_20260528_ear_eeg_ch1_only_04_blink_artifact_30s,0,10.496,0.998537965527308,1.0,clean,0.3812774628755893,0.5288743273140791,0.25619030899934225,0.20743943908975793,0.5419309316128369,0.302069265836518,0.5141765058223366,0.31595155127180635,True,49.71845187188954,0.8137063647904856,0.5513571653063518,0.7680484177167785,0.5844103666354586,0.374914118151488,delta
20260528-145635_s01_20260528_ear_eeg_ch1_only_04_blink_artifact_30s,s01_20260528_ear_eeg_ch1_only_04_blink_artifact_30s,0,10.752,1.0,1.0,clean,0.3945930207124813,0.5249518978432199,0.2691833020507926,0.2119302892584678,0.5437452906029039,0.3093504241776651,0.524827445468863,0.3195442314067743,True,54.13905268320204,0.7754387874751043,0.5632410461240459,0.9832778822362187,0.5644935234331784,0.40270320171288865,delta
20260528-145635_s01_20260528_ear_eeg_ch1_only_04_blink_artifact_30s,s01_20260528_ear_eeg_ch1_only_04_blink_artifact_30s,0,11.008,0.9672440539356962,1.0,clean,0.36892737229007005,0.5484965397159002,0.28170806075569543,0.22083140895616166,0.5609142499923483,0.28776603288820746,0.5352748241495815,0.32666512716492935,True,56.424105324821426,0.40380986492396304,0.7123471810343193,1.128474818605855,0.5693304470244548,0.4089538342806613,delta
20260528-145635_s01_20260528_ear_eeg_ch1_only_04_blink_artifact_30s,s01_20260528_ear_eeg_ch1_only_04_blink_artifact_30s,0,11.264,0.9606403380920412,1.0,clean,0.3362252563614795,0.5748449430983915,0.28863025949026866,0.22877103979610452,0.5751023355457807,0.2616251412820364,0.5407372291615711,0.33301683183688363,True,53.98487639447192,0.3032178046653688,0.7673314440677904,1.4024470175863821,0.5801120970109128,0.3992371679968665,delta
20260528-145635_s01_20260528_ear_eeg_ch1_only_04_blink_artifact_30s,s01_20260528_ear_eeg_ch1_only_04_blink_artifact_30s,0,11.52,0.9633146918864197,1.0,clean,0.3128462239672892,0.5941476819433421,0.29219582956043305,0.23384464157829382,0.5886564530117836,0.2428266733332642,0.5431583703024361,0.3370757132626351,True,52.515538082859905,0.313736969501746,0.7611873786023733,1.396137727036554,0.5787161379098531,0.4012823709521089,delta
20260528-145635_s01_20260528_ear_eeg_ch1_only_04_blink_artifact_30s,s01_20260528_ear_eeg_ch1_only_04_blink_artifact_30s,0,11.776,0.9899542479036705,1.0,clean,0.30731319415179187,0.5975479645757779,0.29497132580968266,0.23352326244883875,0.5922735480749883,0.237672043920227,0.5469395684904242,0.336818609959071,True,56.13600659031144,0.40803807583899415,0.7102080669151354,1.4263846490483996,0.6327670421787438,0.34851383237554995,delta
20260528-145635_s01_20260528_ear_eeg_ch1_only_04_blink_artifact_30s,s01_20260528_ear_eeg_ch1_only_04_blink_artifact_30s,0,12.032,0.9924106182592618,1.0,clean,0.304548958697353,0.5973161291229709,0.3042210229674318,0.23420618038512805,0.5917234959939667,0.23450769153583342,0.5581090068198127,0.33736494430810243,True,65.86311231169522,0.4200421410718265,0.7042044535583457,0.9933520645961947,0.6663734494216589,0.31590485455550454,delta
20260528-145635_s01_20260528_ear_eeg_ch1_only_04_blink_artifact_30s,s01_20260528_ear_eeg_ch1_only_04_blink_artifact_30s,0,12.288,0.9069274308747639,1.0,clean,0.29514172150881135,0.606793305647697,0.32559843589361936,0.24146853179994973,0.598766902408719,0.22634523044673976,0.5793085603081815,0.34317482543995975,True,79.34118053483245,0.36119636424355,0.7346478628990462,0.8394160370198148,0.6123297157820954,0.3758896007927353,delta
20260528-145635_s01_20260528_ear_eeg_ch1_only_04_blink_artifact_30s,s01_20260528_ear_eeg_ch1_only_04_blink_artifact_30s,0,12.544,0.8652187285323638,1.0,clean,0.28351063766625806,0.6200789254004035,0.35505706188598424,0.2544691732172865,0.6094685512952052,0.21676501032842185,0.6068531757743698,0.35357533857382917,True,91.8075076376263,0.32745513573917834,0.7533211278180157,0.6572648761638207,0.5530370022481627,0.43257516571001003,delta
20260528-145635_s01_20260528_ear_eeg_ch1_only_04_blink_artifact_30s,s01_20260528_ear_eeg_ch1_only_04_blink_artifact_30s,0,12.8,0.8563773017728461,1.0,clean,0.2736965797191104,0.6298157691880202,0.3771564782453846,0.26348919219296907,0.6172543317023024,0.2087372558493817,0.6281872172194302,0.3607913537543752,True,94.59487463957639,0.32033896140035073,0.7573812704284963,0.6821068668002972,0.5750840433864159,0.4117021311035523,delta
20260528-145635_s01_20260528_ear_eeg_ch1_only_04_blink_artifact_30s,s01_20260528_ear_eeg_ch1_only_04_blink_artifact_30s,0,13.056,0.8403886799166174,0.75,usable_with_caution,0.2710030342373798,0.627276337659081,0.3603141155862337,0.25191218251788644,0.6245055026758979,0.22435192175985053,0.6123270578174966,0.3515297460143091,True,82.49311188847392,0.3558834348813278,0.7375265264390765,0.6148139548185803,0.5129275553326775,0.4703442052611763,delta
20260528-145635_s01_20260528_ear_eeg_ch1_only_04_blink_artifact_30s,s01_20260528_ear_eeg_ch1_only_04_blink_artifact_30s,0,13.312,0.7578997550020155,0.75,usable_with_caution,0.28805478020251035,0.6157688192902032,0.33919969959038326,0.23874281114727317,0.6226708928204172,0.2470399282651882,0.5915758616808136,0.3409942489178185,True,70.33070047083525,0.5198768947782594,0.6579480242234095,0.6863734262150256,0.4946853268192657,0.4861343678847765,delta
20260528-145635_s01_20260528_ear_eeg_ch1_only_04_blink_artifact_30s,s01_20260528_ear_eeg_ch1_only_04_blink_artifact_30s,0,13.568,0.728820184061344,0.75,usable_with_caution,0.29772554123991324,0.6090620240332201,0.31953073546168304,0.22769952230520607,0.6239238320699745,0.2623983927932698,0.5721148177396724,0.3321596178441648,True,65.32546725808004,0.48886984448790993,0.6716503821222626,0.7014424141454941,0.4949622624247942,0.4880965141983674,delta
20260528-145635_s01_20260528_ear_eeg_ch1_only_04_blink_artifact_30s,s01_20260528_ear_eeg_ch1_only_04_blink_artifact_30s,0,13.824,0.7217215167936821,0.75,usable_with_caution,0.29826240314141034,0.6037472301479185,0.29857087212137784,0.21569521629781468,0.6225420183002706,0.2702808948305944,0.5533710394746622,0.32255617303825174,True,61.397454368958876,0.4284948323427256,0.7000375341506191,0.8922078685638839,0.586294217837039,0.3986294324929818,delta
20260528-145635_s01_20260528_ear_eeg_ch1_only_04_blink_artifact_30s,s01_20260528_ear_eeg_ch1_only_04_blink_artifact_30s,0,14.08,0.7691474049267868,0.75,usable_with_caution,0.297968901202706,0.5996305947774332,0.27920354595240343,0.20520421075468223,0.6211781953832861,0.2758120900663075,0.5359087326343264,0.3141633686037458,True,56.95644032149655,0.4225549931707192,0.7029605215830453,0.7492554613664723,0.5974054923623152,0.38784997360719203,delta
20260528-145635_s01_20260528_ear_eeg_ch1_only_04_blink_artifact_30s,s01_20260528_ear_eeg_ch1_only_04_blink_artifact_30s,0,14.336,0.7315811742144852,0.75,usable_with_caution,0.2957312257024707,0.5996819890499967,0.26691501448689653,0.19934259821271302,0.6234722705513986,0.27889117279771347,0.5239882897547763,0.3094740785701704,True,58.30320430535173,0.40576836610162453,0.7113547466949847,0.7858132953173962,0.5514501535939031,0.4340861735386017,delta
20260528-145635_s01_20260528_ear_eeg_ch1_only_04_blink_artifact_30s,s01_20260528_ear_eeg_ch1_only_04_blink_artifact_30s,0,14.592,0.738440176432791,0.75,usable_with_caution,0.2942720518520189,0.600408852318826,0.26117168516640943,0.1960656781317387,0.6259001922881635,0.2813001982228493,0.518311483560177,0.30685254250539096,True,63.70191545399625,0.4077593846530354,0.7103486653173842,0.7270658903358632,0.5410519682052745,0.4467235185874261,delta
20260528-145635_s01_20260528_ear_eeg_ch1_only_04_blink_artifact_30s,s01_20260528_ear_eeg_ch1_only_04_blink_artifact_30s,0,14.848,0.7400796444021509,0.75,usable_with_caution,0.2936940278984268,0.6007263759939179,0.2575430232680359,0.19405896248923488,0.6263711683977552,0.28345289131157686,0.5146070516108243,0.30524716999138796,True,64.84098293136982,0.4121573561720266,0.7081363812665605,0.7142095327682592,0.5350831637019674,0.45127045528046655,delta
20260528-145635_s01_20260528_ear_eeg_ch1_only_04_blink_artifact_30s,s01_20260528_ear_eeg_ch1_only_04_blink_artifact_30s,0,15.104,0.7367310799118496,0.75,usable_with_caution,0.29160727183769114,0.6003831165280982,0.24984960598553774,0.19059287684420226,0.6242350972891522,0.2842515283720324,0.5074408735509623,0.30247430147536186,True,58.79529476494756,0.39859985522014485,0.7150007890025226,0.8602632371850282,0.5621823703513879,0.42264408750321714,delta
20260528-145635_s01_20260528_ear_eeg_ch1_only_04_blink_artifact_30s,s01_20260528_ear_eeg_ch1_only_04_blink_artifact_30s,0,15.36,0.8433021617242762,0.75,usable_with_caution,0.3013746903567158,0.5938204642340601,0.24026651206929858,0.18867648436845985,0.6173102376376873,0.29167734473564233,0.49702892113258584,0.30094118749476795,True,49.400096946780344,0.4976894747659426,0.667695150990631,0.5755808645270027,0.5033525739073262,0.46002976609875124,delta
